prompt_id,cluster_id,model_key,n_budget,bon_score,mean_latency_sec
693,7,senior,1,0.7045998931438346,1.5840160631904778
693,7,senior,3,0.7045998931438346,1.5840160631904778
693,7,senior,5,0.7045998931438346,1.5840160631904778
90,7,senior,1,0.850081591260428,1.6938757555934219
90,7,senior,3,0.850081591260428,1.6938757555934219
90,7,senior,5,0.850081591260428,1.6938757555934219
68,7,senior,1,0.8355274551148894,2.1762327224315965
68,7,senior,3,0.8355274551148894,2.1762327224315965
68,7,senior,5,0.8355274551148894,2.1762327224315965
939,7,senior,1,0.8189819824192983,1.9159220221564683
939,7,senior,3,0.8189819824192983,1.9159220221564683
939,7,senior,5,0.8189819824192983,1.9159220221564683
854,7,senior,1,0.793496985322319,1.6498479383745892
854,7,senior,3,0.793496985322319,1.6498479383745892
854,7,senior,5,0.793496985322319,1.6498479383745892
63,7,senior,1,0.7528720997104063,2.2506487719731094
63,7,senior,3,0.7528720997104063,2.2506487719731094
63,7,senior,5,0.7528720997104063,2.2506487719731094
202,7,senior,1,0.7838985922753972,2.23599027349166
202,7,senior,3,0.7838985922753972,2.23599027349166
202,7,senior,5,0.7838985922753972,2.23599027349166
211,7,senior,1,0.7296592495251232,2.157866669455671
211,7,senior,3,0.7296592495251232,2.157866669455671
211,7,senior,5,0.7296592495251232,2.157866669455671
565,7,senior,1,0.763161493202619,1.9581941343144553
565,7,senior,3,0.763161493202619,1.9581941343144553
565,7,senior,5,0.763161493202619,1.9581941343144553
157,7,senior,1,0.8109267021205473,1.4178778581804694
157,7,senior,3,0.8109267021205473,1.4178778581804694
157,7,senior,5,0.8109267021205473,1.4178778581804694
614,7,senior,1,0.7577529280703252,2.0725573829209116
614,7,senior,3,0.7577529280703252,2.0725573829209116
614,7,senior,5,0.7577529280703252,2.0725573829209116
53,7,senior,1,0.7954077617832523,1.3952656906762317
53,7,senior,3,0.7954077617832523,1.3952656906762317
53,7,senior,5,0.7954077617832523,1.3952656906762317
742,7,senior,1,0.827415981377725,1.7763924612301611
742,7,senior,3,0.827415981377725,1.7763924612301611
742,7,senior,5,0.827415981377725,1.7763924612301611
359,7,senior,1,0.7970292409363754,2.056390534268412
359,7,senior,3,0.7970292409363754,2.056390534268412
359,7,senior,5,0.7970292409363754,2.056390534268412
361,8,senior,1,0.8112117372267647,2.300985894994451
361,8,senior,3,0.8112117372267647,2.300985894994451
361,8,senior,5,0.8112117372267647,2.300985894994451
7,8,senior,1,0.7194216320448586,1.706464843378137
7,8,senior,3,0.7194216320448586,1.706464843378137
7,8,senior,5,0.7194216320448586,1.706464843378137
276,8,senior,1,0.7831806527294433,1.7290819295146347
276,8,senior,3,0.7831806527294433,1.7290819295146347
276,8,senior,5,0.7831806527294433,1.7290819295146347
368,8,senior,1,0.8231241812033427,2.059282294995997
368,8,senior,3,0.8231241812033427,2.059282294995997
368,8,senior,5,0.8231241812033427,2.059282294995997
257,8,senior,1,0.8086127193205519,1.4815703371591935
257,8,senior,3,0.8086127193205519,1.4815703371591935
257,8,senior,5,0.8086127193205519,1.4815703371591935
349,8,senior,1,0.8764015679693917,1.9813134163668444
349,8,senior,3,0.8764015679693917,1.9813134163668444
349,8,senior,5,0.8764015679693917,1.9813134163668444
138,8,senior,1,0.8380423327155739,2.039626071201796
138,8,senior,3,0.8380423327155739,2.039626071201796
138,8,senior,5,0.8380423327155739,2.039626071201796
679,8,senior,1,0.8194156002711726,1.8162232185460943
679,8,senior,3,0.8194156002711726,1.8162232185460943
679,8,senior,5,0.8194156002711726,1.8162232185460943
31,8,senior,1,0.7333611301260176,2.1373663231906628
31,8,senior,3,0.7333611301260176,2.1373663231906628
31,8,senior,5,0.7333611301260176,2.1373663231906628
171,8,senior,1,0.761371562562188,1.705651381651422
171,8,senior,3,0.761371562562188,1.705651381651422
171,8,senior,5,0.761371562562188,1.705651381651422
633,8,senior,1,0.8615111087825394,1.9023713420560535
633,8,senior,3,0.8615111087825394,1.9023713420560535
633,8,senior,5,0.8615111087825394,1.9023713420560535
391,8,senior,1,0.6804847816265281,1.63881694258531
391,8,senior,3,0.6804847816265281,1.63881694258531
391,8,senior,5,0.6804847816265281,1.63881694258531
889,8,senior,1,0.8456736866008704,1.688700398843393
889,8,senior,3,0.8456736866008704,1.688700398843393
889,8,senior,5,0.8456736866008704,1.688700398843393
399,8,senior,1,0.8214093123905288,1.9451600737964676
399,8,senior,3,0.8214093123905288,1.9451600737964676
399,8,senior,5,0.8214093123905288,1.9451600737964676
897,8,senior,1,0.7360484631890107,1.7244018084938906
897,8,senior,3,0.7360484631890107,1.7244018084938906
897,8,senior,5,0.7360484631890107,1.7244018084938906
545,8,senior,1,0.7582859094982688,1.9391294668386063
545,8,senior,3,0.7582859094982688,1.9391294668386063
545,8,senior,5,0.7582859094982688,1.9391294668386063
1017,8,senior,1,0.8285253604177258,2.3897061180127235
1017,8,senior,3,0.8285253604177258,2.3897061180127235
1017,8,senior,5,0.8285253604177258,2.3897061180127235
822,8,senior,1,0.7694307376305687,1.6432249583104332
822,8,senior,3,0.7694307376305687,1.6432249583104332
822,8,senior,5,0.7694307376305687,1.6432249583104332
721,8,senior,1,0.7880249038989126,1.7749050642143311
721,8,senior,3,0.7880249038989126,1.7749050642143311
721,8,senior,5,0.7880249038989126,1.7749050642143311
499,8,senior,1,0.8093208084872023,2.1015451193930876
499,8,senior,3,0.8093208084872023,2.1015451193930876
499,8,senior,5,0.8093208084872023,2.1015451193930876
989,9,senior,1,0.8945220342577892,1.6024594304946975
989,9,senior,3,0.8945220342577892,1.6024594304946975
989,9,senior,5,0.8945220342577892,1.6024594304946975
1106,9,senior,1,0.8384419837984449,1.8133132495104602
1106,9,senior,3,0.8384419837984449,1.8133132495104602
1106,9,senior,5,0.8384419837984449,1.8133132495104602
3,9,senior,1,0.8181557813872262,1.635778842989915
3,9,senior,3,0.8181557813872262,1.635778842989915
3,9,senior,5,0.8181557813872262,1.635778842989915
1108,9,senior,1,0.7055175353951924,1.8839996976086628
1108,9,senior,3,0.7055175353951924,1.8839996976086628
1108,9,senior,5,0.7055175353951924,1.8839996976086628
251,9,senior,1,0.8645322230461274,2.344124279824373
251,9,senior,3,0.8645322230461274,2.344124279824373
251,9,senior,5,0.8645322230461274,2.344124279824373
938,9,senior,1,0.7448865129772073,1.6927572646405833
938,9,senior,3,0.7448865129772073,1.6927572646405833
938,9,senior,5,0.7448865129772073,1.6927572646405833
437,9,senior,1,0.8043348849707199,1.8938416357269592
437,9,senior,3,0.8043348849707199,1.8938416357269592
437,9,senior,5,0.8043348849707199,1.8938416357269592
370,9,senior,1,0.8095788698097045,1.896030616112072
370,9,senior,3,0.8095788698097045,1.896030616112072
370,9,senior,5,0.8095788698097045,1.896030616112072
580,9,senior,1,0.8723652849695904,1.9366850671126001
580,9,senior,3,0.8723652849695904,1.9366850671126001
580,9,senior,5,0.8723652849695904,1.9366850671126001
1125,9,senior,1,0.747517225054503,1.9533878653847345
1125,9,senior,3,0.747517225054503,1.9533878653847345
1125,9,senior,5,0.747517225054503,1.9533878653847345
691,9,senior,1,0.8820307281744144,2.167891970232362
691,9,senior,3,0.8820307281744144,2.167891970232362
691,9,senior,5,0.8820307281744144,2.167891970232362
309,9,senior,1,0.7438252983380201,2.651055318318263
309,9,senior,3,0.7438252983380201,2.651055318318263
309,9,senior,5,0.7438252983380201,2.651055318318263
930,9,senior,1,0.6958950648405506,1.8655781435505743
930,9,senior,3,0.6958950648405506,1.8655781435505743
930,9,senior,5,0.6958950648405506,1.8655781435505743
377,9,senior,1,0.7725899850916614,1.9493502722223865
377,9,senior,3,0.7725899850916614,1.9493502722223865
377,9,senior,5,0.7725899850916614,1.9493502722223865
768,9,senior,1,0.761269251499071,2.3193303646027372
768,9,senior,3,0.761269251499071,2.3193303646027372
768,9,senior,5,0.761269251499071,2.3193303646027372
772,9,senior,1,0.7764368129648741,1.3439205797488394
772,9,senior,3,0.7764368129648741,1.3439205797488394
772,9,senior,5,0.7764368129648741,1.3439205797488394
169,9,senior,1,0.8375549727253655,1.266618301771373
169,9,senior,3,0.8375549727253655,1.266618301771373
169,9,senior,5,0.8375549727253655,1.266618301771373
445,9,senior,1,0.801422879059158,1.2424275775107936
445,9,senior,3,0.801422879059158,1.2424275775107936
445,9,senior,5,0.801422879059158,1.2424275775107936
1027,9,senior,1,0.7839851097731679,1.2389908086388268
1027,9,senior,3,0.7839851097731679,1.2389908086388268
1027,9,senior,5,0.7839851097731679,1.2389908086388268
296,9,senior,1,0.8180323945717898,2.2437121020672244
296,9,senior,3,0.8180323945717898,2.2437121020672244
296,9,senior,5,0.8180323945717898,2.2437121020672244
